Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Dec 6, 2022 11:00 PM;Dec 7, 2022 12:00 AM;52,090.00;54,838.25;2,748.25;38,039.25
Dec 7, 2022 12:00 AM;Dec 7, 2022 1:00 AM;48,736.75;52,716.50;3,979.75;34,068.00
Dec 7, 2022 1:00 AM;Dec 7, 2022 2:00 AM;47,274.00;53,483.75;6,209.75;30,972.75
Dec 7, 2022 2:00 AM;Dec 7, 2022 3:00 AM;46,880.75;53,599.25;6,718.50;29,568.50
Dec 7, 2022 3:00 AM;Dec 7, 2022 4:00 AM;46,856.00;53,561.75;6,705.75;29,120.00
Dec 7, 2022 4:00 AM;Dec 7, 2022 5:00 AM;48,319.25;54,772.75;6,453.50;30,004.75
Dec 7, 2022 5:00 AM;Dec 7, 2022 6:00 AM;51,483.50;56,066.00;4,582.50;32,527.75
Dec 7, 2022 6:00 AM;Dec 7, 2022 7:00 AM;59,040.50;61,918.00;2,877.50;39,145.25
Dec 7, 2022 7:00 AM;Dec 7, 2022 8:00 AM;65,206.00;65,775.00;569.00;44,654.50
Dec 7, 2022 8:00 AM;Dec 7, 2022 9:00 AM;67,676.50;67,770.75;94.25;46,631.75
Dec 7, 2022 9:00 AM;Dec 7, 2022 10:00 AM;68,213.75;68,475.00;261.25;46,325.00
Dec 7, 2022 10:00 AM;Dec 7, 2022 11:00 AM;68,540.00;68,666.00;126.00;45,175.50
Dec 7, 2022 11:00 AM;Dec 7, 2022 12:00 PM;68,874.00;69,020.50;146.50;45,173.25
Dec 7, 2022 12:00 PM;Dec 7, 2022 1:00 PM;69,009.50;69,251.75;242.25;45,999.00
Dec 7, 2022 1:00 PM;Dec 7, 2022 2:00 PM;67,930.25;67,958.50;28.25;46,719.00
Dec 7, 2022 2:00 PM;Dec 7, 2022 3:00 PM;67,141.50;67,392.75;251.25;48,573.50
Dec 7, 2022 3:00 PM;Dec 7, 2022 4:00 PM;66,897.75;67,096.75;199.00;51,409.25
Dec 7, 2022 4:00 PM;Dec 7, 2022 5:00 PM;67,934.25;68,017.00;82.75;53,588.50
Dec 7, 2022 5:00 PM;Dec 7, 2022 6:00 PM;69,335.00;69,411.00;76.00;55,077.50
Dec 7, 2022 6:00 PM;Dec 7, 2022 7:00 PM;68,456.50;68,532.25;75.75;54,769.25
Dec 7, 2022 7:00 PM;Dec 7, 2022 8:00 PM;66,876.00;66,942.25;66.25;53,554.25
Dec 7, 2022 8:00 PM;Dec 7, 2022 9:00 PM;63,372.75;63,514.50;141.75;50,778.50
Dec 7, 2022 9:00 PM;Dec 7, 2022 10:00 PM;59,407.75;59,999.25;591.50;46,693.00
Dec 7, 2022 10:00 PM;Dec 7, 2022 11:00 PM;56,037.00;57,942.25;1,905.25;43,172.25
Dec 7, 2022 11:00 PM;Dec 8, 2022 12:00 AM;52,430.50;57,389.25;4,958.75;39,334.75
Dec 8, 2022 12:00 AM;Dec 8, 2022 1:00 AM;50,278.75;55,925.50;5,646.75;37,112.25
Dec 8, 2022 1:00 AM;Dec 8, 2022 2:00 AM;48,312.75;54,961.00;6,648.25;34,737.00
Dec 8, 2022 2:00 AM;Dec 8, 2022 3:00 AM;47,162.50;53,407.75;6,245.25;34,717.25
Dec 8, 2022 3:00 AM;Dec 8, 2022 4:00 AM;47,749.00;53,394.75;5,645.75;34,759.25
Dec 8, 2022 4:00 AM;Dec 8, 2022 5:00 AM;48,985.75;55,752.25;6,766.50;35,357.00
Dec 8, 2022 5:00 AM;Dec 8, 2022 6:00 AM;52,009.25;57,400.75;5,391.50;38,224.25
Dec 8, 2022 6:00 AM;Dec 8, 2022 7:00 AM;58,884.50;60,417.00;1,532.50;45,569.75
Dec 8, 2022 7:00 AM;Dec 8, 2022 8:00 AM;65,047.75;65,462.25;414.50;51,631.00
Dec 8, 2022 8:00 AM;Dec 8, 2022 9:00 AM;66,719.75;66,780.25;60.50;54,508.50
Dec 8, 2022 9:00 AM;Dec 8, 2022 10:00 AM;66,950.50;66,977.75;27.25;54,504.75
Dec 8, 2022 10:00 AM;Dec 8, 2022 11:00 AM;67,667.25;67,951.25;284.00;54,560.00
Dec 8, 2022 11:00 AM;Dec 8, 2022 12:00 PM;68,051.25;68,105.00;53.75;54,815.00
Dec 8, 2022 12:00 PM;Dec 8, 2022 1:00 PM;67,991.25;68,023.25;32.00;55,764.00
Dec 8, 2022 1:00 PM;Dec 8, 2022 2:00 PM;67,004.75;67,075.00;70.25;57,003.25
Dec 8, 2022 2:00 PM;Dec 8, 2022 3:00 PM;66,151.00;66,165.75;14.75;58,723.25
Dec 8, 2022 3:00 PM;Dec 8, 2022 4:00 PM;66,120.00;66,148.75;28.75;61,104.00
Dec 8, 2022 4:00 PM;Dec 8, 2022 5:00 PM;66,975.25;67,071.50;96.25;63,048.75
Dec 8, 2022 5:00 PM;Dec 8, 2022 6:00 PM;68,354.50;68,445.75;91.25;64,876.50
Dec 8, 2022 6:00 PM;Dec 8, 2022 7:00 PM;67,727.50;67,817.75;90.25;64,619.75
Dec 8, 2022 7:00 PM;Dec 8, 2022 8:00 PM;66,131.25;66,171.75;40.50;63,423.50
Dec 8, 2022 8:00 PM;Dec 8, 2022 9:00 PM;63,062.25;63,072.50;10.25;60,530.75
Dec 8, 2022 9:00 PM;Dec 8, 2022 10:00 PM;59,710.50;59,815.75;105.25;57,183.75
Dec 8, 2022 10:00 PM;Dec 8, 2022 11:00 PM;56,694.75;57,351.50;656.75;54,044.25
Dec 8, 2022 11:00 PM;Dec 9, 2022 12:00 AM;53,505.25;55,649.50;2,144.25;50,490.00
Dec 9, 2022 12:00 AM;Dec 9, 2022 1:00 AM;50,771.00;56,213.75;5,442.75;47,259.50
Dec 9, 2022 1:00 AM;Dec 9, 2022 2:00 AM;48,622.00;54,731.75;6,109.75;44,921.00
Dec 9, 2022 2:00 AM;Dec 9, 2022 3:00 AM;47,806.00;54,414.25;6,608.25;43,777.50
Dec 9, 2022 3:00 AM;Dec 9, 2022 4:00 AM;47,824.25;54,471.00;6,646.75;43,497.25
Dec 9, 2022 4:00 AM;Dec 9, 2022 5:00 AM;49,184.75;55,083.50;5,898.75;44,533.00
Dec 9, 2022 5:00 AM;Dec 9, 2022 6:00 AM;52,748.75;57,524.25;4,775.50;47,690.25
Dec 9, 2022 6:00 AM;Dec 9, 2022 7:00 AM;59,128.25;60,008.25;880.00;53,872.25
Dec 9, 2022 7:00 AM;Dec 9, 2022 8:00 AM;64,719.25;64,753.75;34.50;58,760.75
Dec 9, 2022 8:00 AM;Dec 9, 2022 9:00 AM;67,508.75;67,536.50;27.75;61,360.00
Dec 9, 2022 9:00 AM;Dec 9, 2022 10:00 AM;67,985.25;67,994.00;8.75;61,386.00
Dec 9, 2022 10:00 AM;Dec 9, 2022 11:00 AM;68,257.25;68,263.75;6.50;60,747.00
Dec 9, 2022 11:00 AM;Dec 9, 2022 12:00 PM;68,208.25;68,305.50;97.25;60,539.75
Dec 9, 2022 12:00 PM;Dec 9, 2022 1:00 PM;67,732.75;67,976.75;244.00;59,789.25
Dec 9, 2022 1:00 PM;Dec 9, 2022 2:00 PM;66,909.25;67,692.75;783.50;59,280.25
Dec 9, 2022 2:00 PM;Dec 9, 2022 3:00 PM;65,378.75;65,665.75;287.00;59,445.75
Dec 9, 2022 3:00 PM;Dec 9, 2022 4:00 PM;64,917.50;65,059.25;141.75;60,238.00
Dec 9, 2022 4:00 PM;Dec 9, 2022 5:00 PM;65,719.50;65,800.50;81.00;61,180.25
Dec 9, 2022 5:00 PM;Dec 9, 2022 6:00 PM;66,729.50;66,810.00;80.50;61,901.75
Dec 9, 2022 6:00 PM;Dec 9, 2022 7:00 PM;65,370.00;65,503.25;133.25;60,163.00
Dec 9, 2022 7:00 PM;Dec 9, 2022 8:00 PM;63,849.00;64,072.50;223.50;58,757.25
Dec 9, 2022 8:00 PM;Dec 9, 2022 9:00 PM;60,521.00;60,706.50;185.50;55,510.50
Dec 9, 2022 9:00 PM;Dec 9, 2022 10:00 PM;57,326.75;57,907.75;581.00;52,672.00
Dec 9, 2022 10:00 PM;Dec 9, 2022 11:00 PM;54,233.75;54,973.00;739.25;49,455.50
Dec 9, 2022 11:00 PM;Dec 10, 2022 12:00 AM;51,272.50;53,524.50;2,252.00;46,460.75
Dec 10, 2022 12:00 AM;Dec 10, 2022 1:00 AM;48,818.25;52,861.50;4,043.25;44,412.75
Dec 10, 2022 1:00 AM;Dec 10, 2022 2:00 AM;47,069.00;51,978.00;4,909.00;43,139.50
Dec 10, 2022 2:00 AM;Dec 10, 2022 3:00 AM;46,058.50;52,293.50;6,235.00;42,439.75
Dec 10, 2022 3:00 AM;Dec 10, 2022 4:00 AM;45,337.75;52,020.75;6,683.00;42,014.25
Dec 10, 2022 4:00 AM;Dec 10, 2022 5:00 AM;45,257.25;51,539.75;6,282.50;41,905.00
Dec 10, 2022 5:00 AM;Dec 10, 2022 6:00 AM;45,373.25;51,560.50;6,187.25;41,829.75
Dec 10, 2022 6:00 AM;Dec 10, 2022 7:00 AM;45,739.25;50,191.00;4,451.75;42,086.75
Dec 10, 2022 7:00 AM;Dec 10, 2022 8:00 AM;48,618.25;50,878.75;2,260.50;45,194.75
Dec 10, 2022 8:00 AM;Dec 10, 2022 9:00 AM;52,514.00;53,708.50;1,194.50;48,954.25
Dec 10, 2022 9:00 AM;Dec 10, 2022 10:00 AM;55,539.00;55,667.50;128.50;50,992.00
Dec 10, 2022 10:00 AM;Dec 10, 2022 11:00 AM;57,252.75;57,373.50;120.75;51,379.75
Dec 10, 2022 11:00 AM;Dec 10, 2022 12:00 PM;58,199.50;58,333.75;134.25;51,835.75
Dec 10, 2022 12:00 PM;Dec 10, 2022 1:00 PM;57,928.75;57,986.75;58.00;51,738.25
Dec 10, 2022 1:00 PM;Dec 10, 2022 2:00 PM;56,490.25;56,683.00;192.75;50,942.25
Dec 10, 2022 2:00 PM;Dec 10, 2022 3:00 PM;55,624.75;55,933.25;308.50;51,434.00
Dec 10, 2022 3:00 PM;Dec 10, 2022 4:00 PM;55,766.25;56,031.50;265.25;52,735.50
Dec 10, 2022 4:00 PM;Dec 10, 2022 5:00 PM;57,112.50;57,214.25;101.75;54,371.75
Dec 10, 2022 5:00 PM;Dec 10, 2022 6:00 PM;58,944.25;59,045.75;101.50;55,964.50
Dec 10, 2022 6:00 PM;Dec 10, 2022 7:00 PM;58,886.00;58,986.00;100.00;55,830.75
Dec 10, 2022 7:00 PM;Dec 10, 2022 8:00 PM;57,437.00;57,522.50;85.50;54,079.00
Dec 10, 2022 8:00 PM;Dec 10, 2022 9:00 PM;54,365.50;55,178.00;812.50;50,777.00
Dec 10, 2022 9:00 PM;Dec 10, 2022 10:00 PM;51,757.00;52,193.25;436.25;48,254.00
Dec 10, 2022 10:00 PM;Dec 10, 2022 11:00 PM;50,431.75;50,797.00;365.25;46,872.00
Dec 10, 2022 11:00 PM;Dec 11, 2022 12:00 AM;48,003.50;49,808.75;1,805.25;44,530.00
Dec 11, 2022 12:00 AM;Dec 11, 2022 1:00 AM;45,628.25;47,281.25;1,653.00;42,218.25
Dec 11, 2022 1:00 AM;Dec 11, 2022 2:00 AM;44,460.75;47,674.50;3,213.75;41,229.25
Dec 11, 2022 2:00 AM;Dec 11, 2022 3:00 AM;43,498.00;47,515.50;4,017.50;40,253.25
Dec 11, 2022 3:00 AM;Dec 11, 2022 4:00 AM;42,919.00;48,458.00;5,539.00;39,798.50
Dec 11, 2022 4:00 AM;Dec 11, 2022 5:00 AM;42,621.50;48,084.75;5,463.25;39,475.75
Dec 11, 2022 5:00 AM;Dec 11, 2022 6:00 AM;42,769.50;48,541.25;5,771.75;39,432.25
Dec 11, 2022 6:00 AM;Dec 11, 2022 7:00 AM;42,675.75;47,116.00;4,440.25;39,205.00
Dec 11, 2022 7:00 AM;Dec 11, 2022 8:00 AM;44,111.25;46,018.75;1,907.50;40,458.25
Dec 11, 2022 8:00 AM;Dec 11, 2022 9:00 AM;47,187.00;48,125.00;938.00;43,498.00
Dec 11, 2022 9:00 AM;Dec 11, 2022 10:00 AM;50,561.75;50,610.00;48.25;46,036.25
Dec 11, 2022 10:00 AM;Dec 11, 2022 11:00 AM;53,756.50;53,772.75;16.25;48,530.50
Dec 11, 2022 11:00 AM;Dec 11, 2022 12:00 PM;56,563.75;56,581.00;17.25;51,093.25
Dec 11, 2022 12:00 PM;Dec 11, 2022 1:00 PM;56,790.50;56,891.50;101.00;51,141.25
Dec 11, 2022 1:00 PM;Dec 11, 2022 2:00 PM;55,163.25;55,743.00;579.75;49,983.00
Dec 11, 2022 2:00 PM;Dec 11, 2022 3:00 PM;53,759.00;53,830.75;71.75;49,455.00
Dec 11, 2022 3:00 PM;Dec 11, 2022 4:00 PM;53,985.50;54,284.50;299.00;50,360.75
Dec 11, 2022 4:00 PM;Dec 11, 2022 5:00 PM;55,119.50;55,252.75;133.25;51,986.25
Dec 11, 2022 5:00 PM;Dec 11, 2022 6:00 PM;57,556.75;57,627.25;70.50;54,334.25
Dec 11, 2022 6:00 PM;Dec 11, 2022 7:00 PM;57,855.75;57,933.75;78.00;54,211.25
Dec 11, 2022 7:00 PM;Dec 11, 2022 8:00 PM;56,724.00;56,766.50;42.50;52,693.00
Dec 11, 2022 8:00 PM;Dec 11, 2022 9:00 PM;54,961.00;55,145.50;184.50;50,830.75
Dec 11, 2022 9:00 PM;Dec 11, 2022 10:00 PM;53,425.75;53,609.25;183.50;49,172.25
Dec 11, 2022 10:00 PM;Dec 11, 2022 11:00 PM;52,559.00;53,208.25;649.25;48,250.75
Dec 11, 2022 11:00 PM;Dec 12, 2022 12:00 AM;50,124.25;53,066.75;2,942.50;45,793.75
Dec 12, 2022 12:00 AM;Dec 12, 2022 1:00 AM;46,971.25;50,445.50;3,474.25;42,701.00
Dec 12, 2022 1:00 AM;Dec 12, 2022 2:00 AM;46,091.50;52,042.50;5,951.00;41,829.50
Dec 12, 2022 2:00 AM;Dec 12, 2022 3:00 AM;45,773.00;51,791.25;6,018.25;41,473.00
Dec 12, 2022 3:00 AM;Dec 12, 2022 4:00 AM;45,992.25;52,158.00;6,165.75;41,678.75
Dec 12, 2022 4:00 AM;Dec 12, 2022 5:00 AM;47,409.50;54,321.25;6,911.75;42,796.00
Dec 12, 2022 5:00 AM;Dec 12, 2022 6:00 AM;50,800.75;54,289.50;3,488.75;45,759.75
Dec 12, 2022 6:00 AM;Dec 12, 2022 7:00 AM;59,314.00;61,109.25;1,795.25;53,968.75
Dec 12, 2022 7:00 AM;Dec 12, 2022 8:00 AM;65,001.00;65,270.25;269.25;59,762.25
Dec 12, 2022 8:00 AM;Dec 12, 2022 9:00 AM;67,818.75;67,828.25;9.50;62,517.50
Dec 12, 2022 9:00 AM;Dec 12, 2022 10:00 AM;68,571.50;68,584.25;12.75;62,400.50
Dec 12, 2022 10:00 AM;Dec 12, 2022 11:00 AM;68,915.75;68,927.00;11.25;61,172.00
Dec 12, 2022 11:00 AM;Dec 12, 2022 12:00 PM;69,257.00;69,272.25;15.25;60,025.25
Dec 12, 2022 12:00 PM;Dec 12, 2022 1:00 PM;68,995.50;69,119.25;123.75;58,847.75
Dec 12, 2022 1:00 PM;Dec 12, 2022 2:00 PM;68,399.75;68,616.00;216.25;59,116.50
Dec 12, 2022 2:00 PM;Dec 12, 2022 3:00 PM;67,479.25;67,518.50;39.25;60,059.75
Dec 12, 2022 3:00 PM;Dec 12, 2022 4:00 PM;67,437.00;67,445.00;8.00;62,305.50
Dec 12, 2022 4:00 PM;Dec 12, 2022 5:00 PM;68,348.75;68,432.50;83.75;64,198.00
Dec 12, 2022 5:00 PM;Dec 12, 2022 6:00 PM;70,208.75;70,371.00;162.25;66,256.50
Dec 12, 2022 6:00 PM;Dec 12, 2022 7:00 PM;69,330.75;69,477.75;147.00;65,040.25
Dec 12, 2022 7:00 PM;Dec 12, 2022 8:00 PM;67,637.00;67,675.75;38.75;62,730.50
Dec 12, 2022 8:00 PM;Dec 12, 2022 9:00 PM;64,165.75;64,281.50;115.75;58,965.25
Dec 12, 2022 9:00 PM;Dec 12, 2022 10:00 PM;61,351.00;61,858.25;507.25;55,827.50
Dec 12, 2022 10:00 PM;Dec 12, 2022 11:00 PM;59,009.50;60,534.75;1,525.25;53,202.25
Dec 12, 2022 11:00 PM;Dec 13, 2022 12:00 AM;55,659.25;58,751.25;3,092.00;49,787.00
Dec 13, 2022 12:00 AM;Dec 13, 2022 1:00 AM;53,368.50;58,274.25;4,905.75;47,498.50
Dec 13, 2022 1:00 AM;Dec 13, 2022 2:00 AM;51,799.75;58,092.25;6,292.50;45,908.75
Dec 13, 2022 2:00 AM;Dec 13, 2022 3:00 AM;50,820.00;58,023.25;7,203.25;44,896.00
Dec 13, 2022 3:00 AM;Dec 13, 2022 4:00 AM;51,096.75;58,641.50;7,544.75;45,021.25
Dec 13, 2022 4:00 AM;Dec 13, 2022 5:00 AM;51,969.25;59,544.00;7,574.75;45,799.25
Dec 13, 2022 5:00 AM;Dec 13, 2022 6:00 AM;54,974.00;60,877.75;5,903.75;48,747.75
Dec 13, 2022 6:00 AM;Dec 13, 2022 7:00 AM;61,205.00;61,975.00;770.00;55,021.75
Dec 13, 2022 7:00 AM;Dec 13, 2022 8:00 AM;66,694.00;66,728.25;34.25;60,194.50
Dec 13, 2022 8:00 AM;Dec 13, 2022 9:00 AM;69,541.25;69,629.00;87.75;62,373.00
Dec 13, 2022 9:00 AM;Dec 13, 2022 10:00 AM;69,829.25;69,880.75;51.50;61,095.50
Dec 13, 2022 10:00 AM;Dec 13, 2022 11:00 AM;69,901.75;69,929.00;27.25;58,694.00
Dec 13, 2022 11:00 AM;Dec 13, 2022 12:00 PM;69,374.75;69,494.50;119.75;56,469.00
Dec 13, 2022 12:00 PM;Dec 13, 2022 1:00 PM;68,807.25;68,978.75;171.50;55,849.00
Dec 13, 2022 1:00 PM;Dec 13, 2022 2:00 PM;68,242.00;68,454.75;212.75;56,450.75
Dec 13, 2022 2:00 PM;Dec 13, 2022 3:00 PM;67,313.00;67,418.25;105.25;57,728.25
Dec 13, 2022 3:00 PM;Dec 13, 2022 4:00 PM;67,488.50;67,657.75;169.25;58,568.25
Dec 13, 2022 4:00 PM;Dec 13, 2022 5:00 PM;68,706.00;68,839.75;133.75;58,481.00
Dec 13, 2022 5:00 PM;Dec 13, 2022 6:00 PM;70,733.50;70,821.00;87.50;58,383.25
Dec 13, 2022 6:00 PM;Dec 13, 2022 7:00 PM;70,347.00;70,396.75;49.75;55,838.25
Dec 13, 2022 7:00 PM;Dec 13, 2022 8:00 PM;68,934.25;69,008.25;74.00;53,611.25
Dec 13, 2022 8:00 PM;Dec 13, 2022 9:00 PM;65,171.25;66,152.50;981.25;48,981.50
Dec 13, 2022 9:00 PM;Dec 13, 2022 10:00 PM;62,616.25;64,727.50;2,111.25;45,185.75
Dec 13, 2022 10:00 PM;Dec 13, 2022 11:00 PM;59,664.00;63,079.50;3,415.50;42,464.75
Dec 13, 2022 11:00 PM;Dec 14, 2022 12:00 AM;56,812.50;61,999.75;5,187.25;39,694.25
Dec 14, 2022 12:00 AM;Dec 14, 2022 1:00 AM;54,228.50;61,335.25;7,106.75;37,391.50
Dec 14, 2022 1:00 AM;Dec 14, 2022 2:00 AM;52,276.50;59,914.50;7,638.00;35,896.00
Dec 14, 2022 2:00 AM;Dec 14, 2022 3:00 AM;51,256.50;59,358.50;8,102.00;35,590.00
Dec 14, 2022 3:00 AM;Dec 14, 2022 4:00 AM;51,556.75;59,536.00;7,979.25;36,054.50
Dec 14, 2022 4:00 AM;Dec 14, 2022 5:00 AM;52,257.50;59,502.50;7,245.00;37,707.00
Dec 14, 2022 5:00 AM;Dec 14, 2022 6:00 AM;55,139.25;59,982.25;4,843.00;41,552.50
Dec 14, 2022 6:00 AM;Dec 14, 2022 7:00 AM;61,188.25;63,348.50;2,160.25;48,729.50
Dec 14, 2022 7:00 AM;Dec 14, 2022 8:00 AM;66,909.00;67,190.00;281.00;54,975.00
Dec 14, 2022 8:00 AM;Dec 14, 2022 9:00 AM;69,986.25;70,078.25;92.00;58,595.50
Dec 14, 2022 9:00 AM;Dec 14, 2022 10:00 AM;70,977.25;71,006.50;29.25;59,963.75
Dec 14, 2022 10:00 AM;Dec 14, 2022 11:00 AM;71,446.50;71,453.00;6.50;60,848.75
Dec 14, 2022 11:00 AM;Dec 14, 2022 12:00 PM;71,538.00;71,544.00;6.00;61,084.25
Dec 14, 2022 12:00 PM;Dec 14, 2022 1:00 PM;70,928.25;70,951.50;23.25;62,121.00
Dec 14, 2022 1:00 PM;Dec 14, 2022 2:00 PM;69,766.25;69,793.50;27.25;62,085.25
Dec 14, 2022 2:00 PM;Dec 14, 2022 3:00 PM;68,747.25;68,759.25;12.00;62,651.25
Dec 14, 2022 3:00 PM;Dec 14, 2022 4:00 PM;68,428.75;68,459.50;30.75;62,852.00
Dec 14, 2022 4:00 PM;Dec 14, 2022 5:00 PM;69,382.25;69,517.50;135.25;63,709.50
Dec 14, 2022 5:00 PM;Dec 14, 2022 6:00 PM;70,838.25;70,997.25;159.00;65,148.75
Dec 14, 2022 6:00 PM;Dec 14, 2022 7:00 PM;69,957.50;70,063.25;105.75;64,626.25
Dec 14, 2022 7:00 PM;Dec 14, 2022 8:00 PM;68,097.50;68,108.75;11.25;62,178.75
Dec 14, 2022 8:00 PM;Dec 14, 2022 9:00 PM;64,402.00;64,679.25;277.25;57,618.00
Dec 14, 2022 9:00 PM;Dec 14, 2022 10:00 PM;61,216.25;62,276.00;1,059.75;53,189.75
Dec 14, 2022 10:00 PM;Dec 14, 2022 11:00 PM;58,897.00;61,527.50;2,630.50;50,262.50
Dec 14, 2022 11:00 PM;Dec 15, 2022 12:00 AM;56,197.75;61,046.25;4,848.50;46,289.00
Dec 15, 2022 12:00 AM;Dec 15, 2022 1:00 AM;54,096.50;60,479.00;6,382.50;43,843.50
Dec 15, 2022 1:00 AM;Dec 15, 2022 2:00 AM;52,056.00;58,770.75;6,714.75;41,175.00
Dec 15, 2022 2:00 AM;Dec 15, 2022 3:00 AM;50,597.00;57,471.50;6,874.50;40,122.75
Dec 15, 2022 3:00 AM;Dec 15, 2022 4:00 AM;50,641.00;57,116.75;6,475.75;39,931.00
Dec 15, 2022 4:00 AM;Dec 15, 2022 5:00 AM;51,796.00;58,461.00;6,665.00;41,079.00
Dec 15, 2022 5:00 AM;Dec 15, 2022 6:00 AM;54,992.50;60,251.00;5,258.50;43,265.25
Dec 15, 2022 6:00 AM;Dec 15, 2022 7:00 AM;61,638.75;63,252.50;1,613.75;49,987.50
Dec 15, 2022 7:00 AM;Dec 15, 2022 8:00 AM;66,802.00;66,870.50;68.50;55,268.00
Dec 15, 2022 8:00 AM;Dec 15, 2022 9:00 AM;69,558.75;69,650.00;91.25;57,814.50
Dec 15, 2022 9:00 AM;Dec 15, 2022 10:00 AM;70,494.25;70,518.25;24.00;58,512.75
Dec 15, 2022 10:00 AM;Dec 15, 2022 11:00 AM;70,696.75;70,699.25;2.50;58,458.50
Dec 15, 2022 11:00 AM;Dec 15, 2022 12:00 PM;70,588.75;70,595.00;6.25;57,867.50
Dec 15, 2022 12:00 PM;Dec 15, 2022 1:00 PM;70,028.25;70,043.75;15.50;57,903.50
Dec 15, 2022 1:00 PM;Dec 15, 2022 2:00 PM;68,998.75;69,012.00;13.25;58,750.00
Dec 15, 2022 2:00 PM;Dec 15, 2022 3:00 PM;67,793.25;67,800.25;7.00;59,502.00
Dec 15, 2022 3:00 PM;Dec 15, 2022 4:00 PM;67,403.50;67,417.00;13.50;59,955.50
Dec 15, 2022 4:00 PM;Dec 15, 2022 5:00 PM;68,556.25;68,608.50;52.25;59,879.00
Dec 15, 2022 5:00 PM;Dec 15, 2022 6:00 PM;70,008.50;70,096.50;88.00;59,847.75
Dec 15, 2022 6:00 PM;Dec 15, 2022 7:00 PM;69,309.00;69,403.00;94.00;57,440.00
Dec 15, 2022 7:00 PM;Dec 15, 2022 8:00 PM;67,579.75;67,887.00;307.25;54,063.75
Dec 15, 2022 8:00 PM;Dec 15, 2022 9:00 PM;63,907.50;64,956.75;1,049.25;50,599.75
Dec 15, 2022 9:00 PM;Dec 15, 2022 10:00 PM;61,695.75;63,238.00;1,542.25;49,646.00
Dec 15, 2022 10:00 PM;Dec 15, 2022 11:00 PM;58,781.50;60,989.25;2,207.75;48,160.50
Dec 15, 2022 11:00 PM;Dec 16, 2022 12:00 AM;55,782.75;59,433.00;3,650.25;45,951.00
Dec 16, 2022 12:00 AM;Dec 16, 2022 1:00 AM;53,802.00;60,184.25;6,382.25;44,701.75
Dec 16, 2022 1:00 AM;Dec 16, 2022 2:00 AM;52,270.00;58,898.75;6,628.75;43,379.50
Dec 16, 2022 2:00 AM;Dec 16, 2022 3:00 AM;51,141.75;58,366.25;7,224.50;42,286.50
Dec 16, 2022 3:00 AM;Dec 16, 2022 4:00 AM;50,748.75;57,864.00;7,115.25;41,920.50
Dec 16, 2022 4:00 AM;Dec 16, 2022 5:00 AM;51,716.25;58,269.50;6,553.25;43,284.25
Dec 16, 2022 5:00 AM;Dec 16, 2022 6:00 AM;54,183.25;58,772.50;4,589.25;46,463.50
Dec 16, 2022 6:00 AM;Dec 16, 2022 7:00 AM;59,844.75;61,977.25;2,132.50;52,858.00
Dec 16, 2022 7:00 AM;Dec 16, 2022 8:00 AM;65,377.75;65,686.50;308.75;58,975.50
Dec 16, 2022 8:00 AM;Dec 16, 2022 9:00 AM;68,231.50;68,394.50;163.00;62,568.00
Dec 16, 2022 9:00 AM;Dec 16, 2022 10:00 AM;69,070.25;69,129.25;59.00;63,577.50
Dec 16, 2022 10:00 AM;Dec 16, 2022 11:00 AM;69,415.25;69,422.75;7.50;63,734.50
Dec 16, 2022 11:00 AM;Dec 16, 2022 12:00 PM;68,975.75;69,076.50;100.75;63,158.75
Dec 16, 2022 12:00 PM;Dec 16, 2022 1:00 PM;68,183.50;68,274.00;90.50;62,493.00
Dec 16, 2022 1:00 PM;Dec 16, 2022 2:00 PM;66,860.75;67,025.75;165.00;61,964.75
Dec 16, 2022 2:00 PM;Dec 16, 2022 3:00 PM;65,519.25;65,660.25;141.00;62,113.25
Dec 16, 2022 3:00 PM;Dec 16, 2022 4:00 PM;65,193.75;65,221.00;27.25;63,080.50
Dec 16, 2022 4:00 PM;Dec 16, 2022 5:00 PM;66,459.25;66,522.75;63.50;64,589.50
Dec 16, 2022 5:00 PM;Dec 16, 2022 6:00 PM;67,796.00;67,960.75;164.75;65,677.50
Dec 16, 2022 6:00 PM;Dec 16, 2022 7:00 PM;66,712.00;66,790.50;78.50;64,535.75
Dec 16, 2022 7:00 PM;Dec 16, 2022 8:00 PM;64,723.75;64,737.50;13.75;62,652.25
Dec 16, 2022 8:00 PM;Dec 16, 2022 9:00 PM;61,488.50;61,560.25;71.75;59,386.00
Dec 16, 2022 9:00 PM;Dec 16, 2022 10:00 PM;58,540.00;58,787.50;247.50;56,294.50
Dec 16, 2022 10:00 PM;Dec 16, 2022 11:00 PM;56,501.50;56,648.00;146.50;54,032.50
Dec 16, 2022 11:00 PM;Dec 17, 2022 12:00 AM;53,840.00;54,139.75;299.75;50,869.00
Dec 17, 2022 12:00 AM;Dec 17, 2022 1:00 AM;51,482.75;52,023.50;540.75;47,934.25
Dec 17, 2022 1:00 AM;Dec 17, 2022 2:00 AM;49,581.50;51,019.25;1,437.75;45,414.00
Dec 17, 2022 2:00 AM;Dec 17, 2022 3:00 AM;47,990.00;50,127.75;2,137.75;43,511.00
Dec 17, 2022 3:00 AM;Dec 17, 2022 4:00 AM;47,661.25;50,255.25;2,594.00;42,772.25
